team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
EDM,2010,EDM,2010020602,EDM,NYI,HOME,20110106,Team Level,5on5,0.4971,0.4756,0.46,2537.0,17.432,1.279,1.062,4.224,0.518,8.937,6.981,1.247,1.28,1.248,19.0,4.0,16.0,39.0,1.0,2.0,1.0,4.0,0.0,2.0,14.0,18.0,22.0,7.0,14.0,14.0,13.0,6.0,9.0,18.0,4.0,1.0,0.496,0.496,0.286,0.0,0.0,1.0,40.654,23.0,23.881,6.0,0.22,0.443,0.443,1.056,1.058,1.049,19.399,1.294,1.112,4.64,0.592,9.891,9.472,1.282,1.294,1.282,16.0,11.0,16.0,43.0,1.0,0.0,0.0,6.0,0.0,7.0,13.0,15.0,26.0,2.0,4.0,26.0,11.0,11.0,12.0,20.0,7.0,0.0,0.485,0.809,0.0,1.0,0.0,0.0,41.394,27.0,26.049,10.0,0.226,0.0,0.0,1.52,1.52,1.506
EDM,2010,EDM,2010020602,EDM,NYI,HOME,20110106,Team Level,4on5,0.2966,0.08,0.0526,638.0,0.925,0.256,0.058,0.08,0.022,0.216,0.368,0.256,0.256,0.256,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.256,0.0,0.0,1.0,2.0,1.0,1.0,3.0,0.013,0.0,0.0,0.269,0.269,0.269,12.646,0.607,1.148,2.991,0.44,8.183,4.632,0.602,0.607,0.602,13.0,5.0,5.0,23.0,0.0,1.0,0.0,3.0,0.0,8.0,6.0,13.0,18.0,0.0,0.0,10.0,0.0,1.0,4.0,17.0,0.0,1.0,0.166,0.0,0.44,0.0,0.0,0.0,23.0,18.0,18.0,0.0,0.309,0.022,0.022,0.893,0.893,0.877
EDM,2010,EDM,2010020602,EDM,NYI,HOME,20110106,Team Level,5on4,1.0,1.0,1.0,120.0,0.704,0.068,0.044,0.14,0.024,0.5,0.224,0.068,0.068,0.068,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.068,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.01,0.0,0.0,0.078,0.078,0.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDM,2010,EDM,2010020610,EDM,VAN,AWAY,20110107,Team Level,other,1.0,1.0,1.0,148.0,3.437,1.335,0.247,0.377,0.087,1.186,0.767,1.335,1.335,1.335,4.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.335,0.0,0.0,0.0,5.0,4.0,4.0,0.0,0.108,0.0,0.0,1.444,1.444,1.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDM,2010,EDM,2010020610,EDM,VAN,AWAY,20110107,Team Level,all,0.4256,0.4356,0.4286,3600.0,24.239,2.853,1.619,4.84,0.722,13.032,9.935,2.85,2.857,2.853,24.0,9.0,11.0,44.0,1.0,0.0,0.0,3.0,0.0,12.0,17.0,23.0,32.0,7.0,14.0,17.0,18.0,4.0,7.0,22.0,7.0,4.0,0.728,0.79,1.335,0.0,1.0,0.0,42.27,33.0,32.431,7.0,0.398,0.0,0.0,3.251,3.253,3.247,33.08,3.85,2.42,7.551,1.099,17.532,11.547,3.64,3.831,3.622,34.0,10.0,13.0,57.0,6.0,2.0,2.0,3.0,1.0,13.0,19.0,28.0,38.0,7.0,14.0,37.0,33.0,11.0,8.0,26.0,13.0,5.0,0.687,1.614,1.549,1.0,2.0,3.0,59.136,44.0,44.346,5.0,0.532,0.811,0.811,3.571,3.542,3.494
EDM,2010,EDM,2010020610,EDM,VAN,AWAY,20110107,Team Level,5on5,0.3777,0.4024,0.4127,2950.0,18.633,1.494,1.203,3.943,0.564,10.445,8.35,1.492,1.497,1.495,17.0,9.0,7.0,33.0,1.0,0.0,0.0,3.0,0.0,9.0,13.0,16.0,25.0,6.0,12.0,17.0,16.0,3.0,6.0,19.0,7.0,0.0,0.705,0.79,0.0,0.0,1.0,0.0,31.27,26.0,25.431,6.0,0.245,0.0,0.0,1.739,1.741,1.739,27.494,2.461,1.942,6.645,0.937,14.924,10.092,2.406,2.442,2.387,29.0,8.0,12.0,49.0,4.0,1.0,1.0,3.0,1.0,12.0,16.0,25.0,33.0,4.0,8.0,28.0,28.0,10.0,8.0,23.0,12.0,2.0,0.564,1.423,0.474,1.0,2.0,1.0,51.136,37.0,37.346,5.0,0.407,0.209,0.209,2.659,2.63,2.587
EDM,2010,EDM,2010020610,EDM,VAN,AWAY,20110107,Team Level,4on5,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.648,1.198,0.389,0.796,0.14,2.358,1.118,1.043,1.198,1.043,4.0,2.0,1.0,7.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,4.0,2.0,4.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.123,0.0,1.075,0.0,0.0,2.0,7.0,6.0,6.0,0.0,0.104,0.602,0.602,0.7,0.7,0.696
EDM,2010,EDM,2010020610,EDM,VAN,AWAY,20110107,Team Level,5on4,0.1111,0.8571,0.75,362.0,2.169,0.024,0.168,0.519,0.071,1.401,0.817,0.022,0.024,0.022,3.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,0.0,0.044,0.0,0.0,0.068,0.068,0.064,0.938,0.192,0.089,0.11,0.022,0.25,0.337,0.192,0.192,0.192,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.192,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.021,0.0,0.0,0.212,0.212,0.212
EDM,2010,EDM,2010020640,EDM,DAL,AWAY,20110111,Team Level,other,0.1512,0.5,0.4286,217.0,2.4,0.191,0.109,0.465,0.061,1.161,1.013,0.191,0.191,0.191,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.04,0.151,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,0.031,0.0,0.0,0.223,0.223,0.223,2.305,1.072,0.137,0.219,0.089,1.081,1.402,1.072,1.072,1.072,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.052,0.123,0.897,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.035,0.0,0.0,1.108,1.108,1.108
EDM,2010,EDM,2010020640,EDM,DAL,AWAY,20110111,Team Level,all,0.4822,0.6111,0.593,3600.0,37.288,2.744,2.695,7.887,1.109,20.377,16.189,2.674,2.771,2.701,41.0,10.0,15.0,66.0,2.0,2.0,1.0,11.0,0.0,17.0,19.0,39.0,49.0,4.0,11.0,23.0,26.0,7.0,5.0,41.0,7.0,3.0,1.15,0.894,0.7,0.0,1.0,1.0,65.296,51.0,50.209,2.0,0.582,0.439,0.439,2.886,2.917,2.884,25.373,2.947,1.587,5.167,0.772,13.575,10.952,2.914,2.948,2.915,20.0,15.0,7.0,42.0,3.0,0.0,0.0,4.0,0.0,10.0,18.0,17.0,32.0,5.0,13.0,35.0,32.0,8.0,9.0,24.0,7.0,4.0,0.829,0.795,1.323,1.0,1.0,1.0,42.962,35.0,35.814,3.0,0.34,0.0,0.0,3.287,3.288,3.252
EDM,2010,EDM,2010020640,EDM,DAL,AWAY,20110111,Team Level,5on5,0.5612,0.6024,0.5938,2783.0,27.888,2.233,1.958,6.14,0.841,15.365,11.463,2.167,2.26,2.194,31.0,7.0,12.0,50.0,2.0,2.0,1.0,9.0,0.0,13.0,12.0,29.0,36.0,4.0,11.0,17.0,25.0,6.0,3.0,31.0,4.0,3.0,1.024,0.509,0.7,0.0,1.0,1.0,49.296,38.0,37.209,1.0,0.404,0.439,0.439,2.197,2.229,2.2,19.422,1.746,1.232,4.198,0.581,10.492,7.751,1.713,1.748,1.715,17.0,9.0,7.0,33.0,3.0,0.0,0.0,4.0,0.0,8.0,11.0,14.0,23.0,5.0,13.0,30.0,29.0,7.0,5.0,18.0,6.0,2.0,0.649,0.672,0.425,1.0,1.0,1.0,33.962,26.0,26.814,2.0,0.254,0.0,0.0,2.001,2.002,1.966
EDM,2010,EDM,2010020640,EDM,DAL,AWAY,20110111,Team Level,4on5,0.6805,0.4286,0.4286,240.0,2.135,0.262,0.126,0.199,0.057,0.76,1.597,0.259,0.262,0.259,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.029,0.234,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,0.027,0.0,0.0,0.289,0.289,0.285,2.794,0.123,0.212,0.709,0.087,1.831,1.038,0.123,0.123,0.123,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,0.123,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,0.048,0.0,0.0,0.171,0.171,0.171
EDM,2010,EDM,2010020640,EDM,DAL,AWAY,20110111,Team Level,5on4,0.9194,0.9,0.875,360.0,4.865,0.057,0.502,1.083,0.15,3.092,2.116,0.057,0.057,0.057,5.0,2.0,2.0,9.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,5.0,7.0,0.0,0.0,3.0,1.0,0.0,1.0,7.0,0.0,0.0,0.057,0.0,0.0,0.0,0.0,0.0,9.0,7.0,7.0,0.0,0.12,0.0,0.0,0.177,0.177,0.177,0.852,0.005,0.006,0.041,0.015,0.171,0.761,0.005,0.005,0.005,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.002,0.0,0.0,0.007,0.007,0.007
EDM,2010,EDM,2010020653,EDM,S.J,AWAY,20110113,Team Level,other,0.7649,0.6429,0.6667,316.0,4.284,0.849,0.459,0.643,0.169,3.127,0.752,0.847,0.849,0.847,4.0,2.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,5.0,0.0,0.0,2.0,1.0,1.0,0.0,5.0,0.0,1.0,0.103,0.0,0.747,0.0,0.0,1.0,9.0,6.0,6.0,0.0,0.157,0.0,0.0,1.006,1.006,1.002,2.202,0.261,0.165,0.557,0.071,1.114,0.832,0.261,0.261,0.261,3.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.06,0.0,0.201,0.0,0.0,1.0,5.0,3.0,3.0,0.0,0.041,0.0,0.0,0.301,0.301,0.301
EDM,2010,EDM,2010020653,EDM,S.J,AWAY,20110113,Team Level,all,0.5021,0.4275,0.4348,3600.0,29.16,3.51,2.148,6.052,0.932,16.274,11.084,3.451,3.706,3.641,29.0,11.0,16.0,56.0,5.0,3.0,2.0,3.0,0.0,11.0,18.0,24.0,35.0,7.0,17.0,20.0,23.0,4.0,8.0,30.0,6.0,4.0,0.773,0.726,2.011,2.0,0.0,3.0,60.074,40.0,42.638,2.0,0.521,0.712,0.712,3.319,3.455,3.435,37.723,3.48,2.708,8.822,1.223,20.975,14.792,3.345,3.265,3.139,43.0,9.0,23.0,75.0,2.0,4.0,0.0,11.0,0.0,21.0,14.0,41.0,50.0,6.0,15.0,42.0,25.0,12.0,11.0,41.0,6.0,5.0,1.471,0.723,1.287,0.0,1.0,1.0,69.77,52.0,48.821,2.0,0.596,0.733,0.733,3.343,3.16,3.065
EDM,2010,EDM,2010020653,EDM,S.J,AWAY,20110113,Team Level,5on5,0.4362,0.4222,0.4355,2555.0,19.965,1.848,1.264,4.663,0.627,10.258,8.34,1.791,2.044,1.981,20.0,7.0,11.0,38.0,4.0,3.0,2.0,3.0,0.0,6.0,11.0,16.0,23.0,6.0,15.0,14.0,21.0,2.0,7.0,19.0,6.0,2.0,0.569,0.726,0.553,2.0,0.0,2.0,42.074,27.0,29.638,2.0,0.254,0.712,0.712,1.39,1.526,1.511,25.578,2.389,1.682,6.314,0.857,13.552,10.206,2.293,2.174,2.086,26.0,9.0,17.0,52.0,0.0,4.0,0.0,10.0,0.0,14.0,7.0,26.0,35.0,5.0,13.0,28.0,24.0,9.0,7.0,28.0,3.0,4.0,0.929,0.374,1.086,0.0,0.0,0.0,46.77,35.0,31.821,2.0,0.344,0.733,0.733,2.0,1.817,1.772
EDM,2010,EDM,2010020653,EDM,S.J,AWAY,20110113,Team Level,4on5,0.0596,0.0556,0.0714,483.0,0.755,0.052,0.036,0.101,0.031,0.178,0.602,0.052,0.052,0.052,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.052,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.008,0.0,0.0,0.06,0.06,0.06,9.183,0.82,0.845,1.831,0.273,6.049,3.182,0.781,0.82,0.781,13.0,0.0,4.0,17.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,12.0,12.0,0.0,0.0,8.0,0.0,1.0,4.0,10.0,3.0,0.0,0.471,0.349,0.0,0.0,1.0,0.0,17.0,13.0,13.0,0.0,0.208,0.0,0.0,1.028,1.028,0.977
EDM,2010,EDM,2010020653,EDM,S.J,AWAY,20110113,Team Level,5on4,0.9858,0.8889,0.8571,246.0,4.155,0.761,0.389,0.645,0.105,2.711,1.389,0.761,0.761,0.761,4.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,1.0,0.05,0.0,0.711,0.0,0.0,0.0,8.0,6.0,6.0,0.0,0.101,0.0,0.0,0.863,0.863,0.862,0.76,0.011,0.016,0.119,0.022,0.26,0.572,0.011,0.011,0.011,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.003,0.0,0.0,0.014,0.014,0.014
EDM,2010,EDM,2010020670,EDM,L.A,AWAY,20110115,Team Level,other,0.5043,0.75,0.75,158.0,2.079,0.47,0.118,0.286,0.064,1.252,0.81,0.447,0.47,0.447,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.077,0.0,0.393,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.045,0.0,0.0,0.515,0.515,0.488,0.456,0.462,0.01,0.011,0.023,0.192,0.303,0.462,0.462,0.462,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.462,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.003,0.0,0.0,0.465,0.465,0.465
EDM,2010,EDM,2010020670,EDM,L.A,AWAY,20110115,Team Level,all,0.4993,0.5327,0.5618,3600.0,36.288,3.017,2.384,8.316,1.135,20.381,14.768,2.964,3.074,3.02,26.0,24.0,7.0,57.0,2.0,3.0,0.0,9.0,1.0,14.0,21.0,24.0,48.0,3.0,6.0,23.0,31.0,1.0,13.0,38.0,9.0,3.0,0.789,1.263,0.965,0.0,2.0,0.0,56.31,50.0,49.632,10.0,0.527,0.754,0.754,2.789,2.835,2.797,27.141,3.025,2.031,5.647,0.852,15.597,11.849,2.978,3.007,2.961,23.0,16.0,11.0,50.0,5.0,1.0,0.0,5.0,1.0,16.0,11.0,18.0,34.0,5.0,10.0,31.0,26.0,10.0,14.0,28.0,7.0,4.0,0.922,0.882,1.221,1.0,2.0,2.0,50.666,39.0,39.484,8.0,0.432,0.245,0.245,3.212,3.201,3.159
EDM,2010,EDM,2010020670,EDM,L.A,AWAY,20110115,Team Level,5on5,0.5599,0.5244,0.5606,2766.0,27.525,2.472,1.765,6.569,0.849,14.342,11.003,2.441,2.529,2.498,21.0,16.0,6.0,43.0,2.0,3.0,0.0,8.0,1.0,6.0,17.0,19.0,35.0,2.0,4.0,18.0,31.0,1.0,10.0,26.0,9.0,2.0,0.637,1.263,0.572,0.0,2.0,0.0,42.31,37.0,36.632,8.0,0.365,0.754,0.754,2.083,2.128,2.117,20.584,1.943,1.542,4.499,0.622,11.502,8.893,1.919,1.925,1.902,17.0,12.0,10.0,39.0,4.0,1.0,0.0,3.0,1.0,13.0,7.0,13.0,25.0,4.0,8.0,22.0,21.0,9.0,10.0,21.0,5.0,3.0,0.575,0.609,0.759,1.0,2.0,1.0,39.666,29.0,29.484,5.0,0.314,0.245,0.245,2.012,2.001,1.988
EDM,2010,EDM,2010020670,EDM,L.A,AWAY,20110115,Team Level,4on5,0.0223,0.1111,0.125,240.0,0.782,0.011,0.018,0.152,0.028,0.239,0.552,0.011,0.011,0.011,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.005,0.0,0.0,0.015,0.015,0.015,4.547,0.483,0.385,0.967,0.168,3.4,1.598,0.459,0.483,0.459,3.0,4.0,1.0,8.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,3.0,7.0,0.0,0.0,5.0,0.0,0.0,1.0,6.0,1.0,0.0,0.32,0.163,0.0,0.0,0.0,0.0,8.0,7.0,7.0,0.0,0.094,0.0,0.0,0.577,0.577,0.548
EDM,2010,EDM,2010020670,EDM,L.A,AWAY,20110115,Team Level,5on4,0.3184,0.8333,0.8182,436.0,5.902,0.064,0.483,1.308,0.195,4.547,2.403,0.064,0.064,0.064,4.0,5.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,4.0,9.0,1.0,2.0,2.0,0.0,0.0,1.0,9.0,0.0,0.0,0.064,0.0,0.0,0.0,0.0,0.0,10.0,9.0,9.0,0.0,0.112,0.0,0.0,0.177,0.177,0.176,1.554,0.137,0.094,0.171,0.039,0.504,1.055,0.137,0.137,0.137,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,4.0,4.0,1.0,3.0,1.0,1.0,0.0,0.027,0.11,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0.021,0.0,0.0,0.158,0.158,0.158
EDM,2010,EDM,2010020676,EDM,ANA,AWAY,20110116,Team Level,other,1.0,1.0,1.0,109.0,2.139,0.043,0.192,0.328,0.081,1.737,0.619,0.043,0.043,0.043,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.043,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.055,0.0,0.0,0.098,0.098,0.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDM,2010,EDM,2010020676,EDM,ANA,AWAY,20110116,Team Level,all,0.3873,0.5766,0.5185,3600.0,29.844,1.616,2.07,6.668,0.973,17.533,13.14,1.609,1.61,1.603,28.0,14.0,22.0,64.0,2.0,3.0,1.0,11.0,1.0,10.0,15.0,26.0,40.0,4.0,10.0,26.0,13.0,4.0,9.0,35.0,6.0,1.0,0.742,0.554,0.32,1.0,0.0,1.0,62.623,42.0,40.998,3.0,0.454,0.36,0.36,1.71,1.708,1.703,26.448,2.556,2.075,5.52,0.91,16.075,11.865,2.431,2.552,2.426,28.0,11.0,8.0,47.0,3.0,5.0,1.0,1.0,1.0,14.0,15.0,25.0,36.0,5.0,10.0,31.0,14.0,5.0,12.0,26.0,12.0,1.0,0.826,1.503,0.228,1.0,2.0,0.0,47.894,39.0,39.629,4.0,0.451,0.683,0.683,2.325,2.315,2.209
EDM,2010,EDM,2010020676,EDM,ANA,AWAY,20110116,Team Level,5on5,0.4927,0.6125,0.5455,2532.0,21.167,1.456,1.396,5.014,0.69,12.186,9.258,1.449,1.45,1.443,21.0,9.0,19.0,49.0,2.0,3.0,1.0,9.0,1.0,4.0,11.0,19.0,28.0,3.0,8.0,19.0,11.0,4.0,7.0,23.0,6.0,1.0,0.582,0.554,0.32,1.0,0.0,1.0,47.623,30.0,28.998,3.0,0.286,0.36,0.36,1.383,1.38,1.377,17.737,1.499,1.236,3.98,0.571,9.88,7.834,1.454,1.495,1.449,19.0,6.0,6.0,31.0,1.0,5.0,1.0,1.0,0.0,7.0,11.0,18.0,24.0,4.0,8.0,20.0,13.0,3.0,10.0,18.0,6.0,1.0,0.487,0.784,0.228,0.0,1.0,0.0,31.894,25.0,25.629,4.0,0.252,0.683,0.683,1.068,1.059,1.051
EDM,2010,EDM,2010020676,EDM,ANA,AWAY,20110116,Team Level,4on5,0.0486,0.1176,0.1333,505.0,1.37,0.054,0.053,0.206,0.041,0.43,1.216,0.054,0.054,0.054,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.054,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.012,0.0,0.0,0.066,0.066,0.066,8.411,1.056,0.829,1.53,0.329,6.185,3.072,0.976,1.056,0.976,8.0,5.0,2.0,15.0,2.0,0.0,0.0,0.0,1.0,7.0,3.0,6.0,11.0,0.0,0.0,5.0,0.0,0.0,2.0,7.0,6.0,0.0,0.338,0.719,0.0,1.0,1.0,0.0,15.0,13.0,13.0,0.0,0.197,0.0,0.0,1.253,1.253,1.155
EDM,2010,EDM,2010020676,EDM,ANA,AWAY,20110116,Team Level,5on4,0.9844,0.9091,0.875,454.0,5.168,0.063,0.428,1.12,0.161,3.18,2.047,0.063,0.063,0.063,6.0,1.0,3.0,10.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,6.0,7.0,1.0,2.0,2.0,1.0,0.0,2.0,7.0,0.0,0.0,0.063,0.0,0.0,0.0,0.0,0.0,10.0,7.0,7.0,0.0,0.1,0.0,0.0,0.163,0.163,0.163,0.3,0.001,0.01,0.01,0.01,0.01,0.959,0.001,0.001,0.001,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.002,0.0,0.0,0.003,0.003,0.003
